2025-09-24 21:49:33 | INFO | Starting Producer to run continuously.
2025-09-24 21:55:39 | INFO | {'message': 'I just shared Python! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-24 21:55:39', 'category': 'tech', 'sentiment': 0.26, 'keyword_mentioned': 'Python', 'message_length': 37, 'department_ID': 'D6_Logistics', 'job_classification': 'Level 2'}
2025-09-24 21:55:45 | INFO | {'message': 'I just tried game! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-24 21:55:45', 'category': 'gaming', 'sentiment': 0.14, 'keyword_mentioned': 'game', 'message_length': 32, 'department_ID': 'D1_Finance', 'job_classification': 'Level 1'}
2025-09-24 21:55:50 | INFO | {'message': 'I just saw travel! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 21:55:50', 'category': 'travel', 'sentiment': 0.94, 'keyword_mentioned': 'travel', 'message_length': 32, 'department_ID': 'D5_Operations', 'job_classification': 'associate'}
2025-09-24 21:55:55 | INFO | {'message': 'I just saw an app! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-24 21:55:55', 'category': 'other', 'sentiment': 0.89, 'keyword_mentioned': 'other', 'message_length': 35, 'department_ID': 'D3_Legal', 'job_classification': 'Hourly'}
2025-09-24 21:56:00 | INFO | {'message': 'I just tried recipe! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 21:56:00', 'category': 'food', 'sentiment': 0.44, 'keyword_mentioned': 'recipe', 'message_length': 36, 'department_ID': 'D2_Mfg', 'job_classification': 'Level 2'}
2025-09-24 21:56:05 | INFO | {'message': 'I just loved a story! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-24 21:56:05', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 37, 'department_ID': 'D6_Logistics', 'job_classification': 'lead'}
2025-09-24 21:56:10 | INFO | {'message': 'I just loved a story! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-24 21:56:10', 'category': 'other', 'sentiment': 0.27, 'keyword_mentioned': 'other', 'message_length': 37, 'department_ID': 'D6_Logistics', 'job_classification': 'associate'}
2025-09-24 21:56:15 | INFO | {'message': 'I just saw recipe! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-24 21:56:15', 'category': 'food', 'sentiment': 0.89, 'keyword_mentioned': 'recipe', 'message_length': 35, 'department_ID': 'D5_Operations', 'job_classification': 'Hourly'}
2025-09-24 21:56:20 | INFO | {'message': 'I just found Python! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-24 21:56:20', 'category': 'tech', 'sentiment': 0.33, 'keyword_mentioned': 'Python', 'message_length': 34, 'department_ID': 'D2_Mfg', 'job_classification': 'senior'}
2025-09-24 21:56:25 | INFO | {'message': 'I just found a meme! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-24 21:56:25', 'category': 'humor', 'sentiment': 0.16, 'keyword_mentioned': 'meme', 'message_length': 37, 'department_ID': 'D3_Legal', 'job_classification': 'lead'}
2025-09-24 21:56:30 | INFO | {'message': 'I just tried JavaScript! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-24 21:56:30', 'category': 'tech', 'sentiment': 0.74, 'keyword_mentioned': 'JavaScript', 'message_length': 39, 'department_ID': 'D5_Operations', 'job_classification': 'lead'}
2025-09-24 21:56:35 | INFO | {'message': 'I just shared a movie! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-24 21:56:35', 'category': 'entertainment', 'sentiment': 0.59, 'keyword_mentioned': 'movie', 'message_length': 36, 'department_ID': 'D4_HR', 'job_classification': 'Level 2'}
2025-09-24 21:56:40 | INFO | {'message': 'I just loved recipe! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-24 21:56:40', 'category': 'food', 'sentiment': 0.53, 'keyword_mentioned': 'recipe', 'message_length': 34, 'department_ID': 'D6_Logistics', 'job_classification': 'Level 1'}
2025-09-24 21:56:45 | INFO | {'message': 'I just found recipe! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-24 21:56:45', 'category': 'food', 'sentiment': 0.56, 'keyword_mentioned': 'recipe', 'message_length': 36, 'department_ID': 'D1_Finance', 'job_classification': 'Hourly'}
2025-09-24 21:56:50 | INFO | {'message': 'I just saw game! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-24 21:56:50', 'category': 'gaming', 'sentiment': 0.31, 'keyword_mentioned': 'game', 'message_length': 31, 'department_ID': 'D6_Logistics', 'job_classification': 'associate'}
2025-09-24 21:56:55 | INFO | {'message': 'I just saw an app! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-24 21:56:55', 'category': 'other', 'sentiment': 0.32, 'keyword_mentioned': 'other', 'message_length': 32, 'department_ID': 'D4_HR', 'job_classification': 'Level 2'}
2025-09-24 21:57:00 | INFO | {'message': 'I just found travel! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-24 21:57:00', 'category': 'travel', 'sentiment': 0.38, 'keyword_mentioned': 'travel', 'message_length': 34, 'department_ID': 'D6_Logistics', 'job_classification': 'Hourly'}
2025-09-24 21:57:05 | INFO | {'message': 'I just found a trick! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-24 21:57:05', 'category': 'other', 'sentiment': 0.38, 'keyword_mentioned': 'other', 'message_length': 36, 'department_ID': 'D4_HR', 'job_classification': 'Level 1'}
2025-09-24 21:57:10 | INFO | {'message': 'I just shared recipe! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 21:57:10', 'category': 'food', 'sentiment': 0.95, 'keyword_mentioned': 'recipe', 'message_length': 37, 'department_ID': 'D6_Logistics', 'job_classification': 'lead'}
2025-09-24 21:57:15 | INFO | {'message': 'I just loved a meme! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-24 21:57:15', 'category': 'humor', 'sentiment': 0.26, 'keyword_mentioned': 'meme', 'message_length': 36, 'department_ID': 'D6_Logistics', 'job_classification': 'senior'}
2025-09-24 21:57:20 | INFO | {'message': 'I just saw a meme! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-24 21:57:20', 'category': 'humor', 'sentiment': 0.58, 'keyword_mentioned': 'meme', 'message_length': 32, 'department_ID': 'D6_Logistics', 'job_classification': 'senior'}
2025-09-24 21:57:25 | INFO | {'message': 'I just saw game! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-24 21:57:25', 'category': 'gaming', 'sentiment': 0.48, 'keyword_mentioned': 'game', 'message_length': 31, 'department_ID': 'D2_Mfg', 'job_classification': 'associate'}
2025-09-24 21:57:30 | INFO | {'message': 'I just shared game! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-24 21:57:30', 'category': 'gaming', 'sentiment': 0.73, 'keyword_mentioned': 'game', 'message_length': 34, 'department_ID': 'D3_Legal', 'job_classification': 'Level 2'}
2025-09-24 21:57:35 | INFO | {'message': 'I just loved travel! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-24 21:57:35', 'category': 'travel', 'sentiment': 0.78, 'keyword_mentioned': 'travel', 'message_length': 37, 'department_ID': 'D4_HR', 'job_classification': 'associate'}
2025-09-24 21:57:41 | INFO | {'message': 'I just loved a story! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-24 21:57:41', 'category': 'other', 'sentiment': 0.16, 'keyword_mentioned': 'other', 'message_length': 35, 'department_ID': 'D5_Operations', 'job_classification': 'lead'}
2025-09-24 21:57:46 | INFO | {'message': 'I just found a movie! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-24 21:57:46', 'category': 'entertainment', 'sentiment': 0.68, 'keyword_mentioned': 'movie', 'message_length': 35, 'department_ID': 'D2_Mfg', 'job_classification': 'lead'}
2025-09-24 21:57:51 | INFO | {'message': 'I just shared Python! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-24 21:57:51', 'category': 'tech', 'sentiment': 0.84, 'keyword_mentioned': 'Python', 'message_length': 35, 'department_ID': 'D5_Operations', 'job_classification': 'Level 2'}
2025-09-24 21:57:56 | INFO | {'message': 'I just tried an app! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-24 21:57:56', 'category': 'other', 'sentiment': 0.25, 'keyword_mentioned': 'other', 'message_length': 34, 'department_ID': 'D3_Legal', 'job_classification': 'Hourly'}
2025-09-24 21:58:01 | INFO | {'message': 'I just found a meme! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-24 21:58:01', 'category': 'humor', 'sentiment': 0.45, 'keyword_mentioned': 'meme', 'message_length': 34, 'department_ID': 'D6_Logistics', 'job_classification': 'Level 2'}
2025-09-24 21:58:01 | INFO | Logging to file: logs/project_log.log
2025-09-24 21:58:01 | INFO | Log sanitization enabled, personal info removed
2025-09-24 21:58:01 | INFO | Starting DuckDB db testing.
2025-09-24 21:58:01 | INFO | Using DuckDB file at: data/buzz.duckdb
2025-09-24 21:58:01 | INFO | Calling DuckDB init_db() with {db_path=}.
2025-09-24 21:58:01 | INFO | SUCCESS: Connected to DuckDB.
2025-09-24 21:58:01 | INFO | SUCCESS: Table 'streamed_messages' ready at data/buzz.duckdb.
2025-09-24 21:58:01 | INFO | Calling DuckDB insert_message() with:
2025-09-24 21:58:01 | INFO | message={'message': 'I just shared a meme! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-01-29 14:35:20', 'category': 'humor', 'sentiment': 0.87, 'keyword_mentioned': 'meme', 'message_length': 42}
2025-09-24 21:58:01 | INFO | db_path=WindowsPath('data/buzz.duckdb')
2025-09-24 21:58:01 | ERROR | ERROR: Failed to insert message into DuckDB: 'department_ID'
2025-09-24 21:58:02 | WARNING | Test row not found; nothing to delete.
2025-09-24 21:58:02 | INFO | Finished DuckDB db testing.
2025-09-24 21:58:06 | INFO | {'message': 'I just saw travel! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-24 21:58:06', 'category': 'travel', 'sentiment': 0.6, 'keyword_mentioned': 'travel', 'message_length': 35, 'department_ID': 'D3_Legal', 'job_classification': 'associate'}
2025-09-24 21:58:11 | INFO | {'message': 'I just shared a meme! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-24 21:58:11', 'category': 'humor', 'sentiment': 0.25, 'keyword_mentioned': 'meme', 'message_length': 35, 'department_ID': 'D1_Finance', 'job_classification': 'Level 1'}
2025-09-24 21:58:16 | INFO | {'message': 'I just saw recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-24 21:58:16', 'category': 'food', 'sentiment': 0.3, 'keyword_mentioned': 'recipe', 'message_length': 33, 'department_ID': 'D5_Operations', 'job_classification': 'Hourly'}
2025-09-24 21:58:21 | INFO | {'message': 'I just found a movie! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 21:58:21', 'category': 'entertainment', 'sentiment': 0.67, 'keyword_mentioned': 'movie', 'message_length': 37, 'department_ID': 'D3_Legal', 'job_classification': 'associate'}
2025-09-24 21:58:26 | INFO | {'message': 'I just saw a trick! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-24 21:58:26', 'category': 'other', 'sentiment': 0.49, 'keyword_mentioned': 'other', 'message_length': 34, 'department_ID': 'D3_Legal', 'job_classification': 'associate'}
2025-09-24 21:58:31 | INFO | {'message': 'I just saw a meme! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-24 21:58:31', 'category': 'humor', 'sentiment': 0.97, 'keyword_mentioned': 'meme', 'message_length': 32, 'department_ID': 'D1_Finance', 'job_classification': 'Level 1'}
2025-09-24 21:58:36 | INFO | {'message': 'I just shared a story! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-24 21:58:36', 'category': 'other', 'sentiment': 0.12, 'keyword_mentioned': 'other', 'message_length': 37, 'department_ID': 'D3_Legal', 'job_classification': 'Hourly'}
2025-09-24 21:58:41 | INFO | {'message': 'I just shared recipe! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-24 21:58:41', 'category': 'food', 'sentiment': 0.05, 'keyword_mentioned': 'recipe', 'message_length': 36, 'department_ID': 'D4_HR', 'job_classification': 'lead'}
2025-09-24 21:58:46 | INFO | {'message': 'I just tried a meme! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-24 21:58:46', 'category': 'humor', 'sentiment': 0.19, 'keyword_mentioned': 'meme', 'message_length': 34, 'department_ID': 'D2_Mfg', 'job_classification': 'senior'}
2025-09-24 21:58:51 | INFO | {'message': 'I just loved an app! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-24 21:58:51', 'category': 'other', 'sentiment': 0.25, 'keyword_mentioned': 'other', 'message_length': 35, 'department_ID': 'D2_Mfg', 'job_classification': 'senior'}
2025-09-24 21:58:56 | INFO | {'message': 'I just tried JavaScript! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-24 21:58:56', 'category': 'tech', 'sentiment': 0.7, 'keyword_mentioned': 'JavaScript', 'message_length': 38, 'department_ID': 'D2_Mfg', 'job_classification': 'Hourly'}
2025-09-24 21:59:01 | INFO | {'message': 'I just found recipe! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-24 21:59:01', 'category': 'food', 'sentiment': 0.31, 'keyword_mentioned': 'recipe', 'message_length': 34, 'department_ID': 'D5_Operations', 'job_classification': 'lead'}
2025-09-24 21:59:06 | INFO | {'message': 'I just found a trick! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-24 21:59:06', 'category': 'other', 'sentiment': 0.75, 'keyword_mentioned': 'other', 'message_length': 35, 'department_ID': 'D3_Legal', 'job_classification': 'Hourly'}
2025-09-24 21:59:11 | INFO | {'message': 'I just shared travel! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-24 21:59:11', 'category': 'travel', 'sentiment': 0.9, 'keyword_mentioned': 'travel', 'message_length': 35, 'department_ID': 'D2_Mfg', 'job_classification': 'lead'}
2025-09-24 21:59:16 | INFO | {'message': 'I just saw a movie! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-24 21:59:16', 'category': 'entertainment', 'sentiment': 0.0, 'keyword_mentioned': 'movie', 'message_length': 36, 'department_ID': 'D1_Finance', 'job_classification': 'associate'}
2025-09-24 21:59:21 | INFO | {'message': 'I just loved a meme! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-24 21:59:21', 'category': 'humor', 'sentiment': 0.01, 'keyword_mentioned': 'meme', 'message_length': 36, 'department_ID': 'D6_Logistics', 'job_classification': 'Level 2'}
2025-09-24 21:59:26 | INFO | {'message': 'I just tried an app! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 21:59:26', 'category': 'other', 'sentiment': 0.55, 'keyword_mentioned': 'other', 'message_length': 34, 'department_ID': 'D5_Operations', 'job_classification': 'lead'}
2025-09-24 21:59:31 | INFO | {'message': 'I just loved a movie! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-24 21:59:31', 'category': 'entertainment', 'sentiment': 0.17, 'keyword_mentioned': 'movie', 'message_length': 35, 'department_ID': 'D4_HR', 'job_classification': 'Level 1'}
2025-09-24 21:59:37 | INFO | {'message': 'I just shared recipe! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-24 21:59:37', 'category': 'food', 'sentiment': 0.39, 'keyword_mentioned': 'recipe', 'message_length': 35, 'department_ID': 'D4_HR', 'job_classification': 'Level 2'}
2025-09-24 21:59:42 | INFO | {'message': 'I just loved an app! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-24 21:59:42', 'category': 'other', 'sentiment': 0.98, 'keyword_mentioned': 'other', 'message_length': 37, 'department_ID': 'D3_Legal', 'job_classification': 'Hourly'}
2025-09-24 21:59:47 | INFO | {'message': 'I just shared recipe! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-24 21:59:47', 'category': 'food', 'sentiment': 0.8, 'keyword_mentioned': 'recipe', 'message_length': 38, 'department_ID': 'D5_Operations', 'job_classification': 'Level 1'}
2025-09-24 21:59:52 | INFO | {'message': 'I just tried a meme! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-24 21:59:52', 'category': 'humor', 'sentiment': 0.86, 'keyword_mentioned': 'meme', 'message_length': 37, 'department_ID': 'D6_Logistics', 'job_classification': 'senior'}
2025-09-24 21:59:57 | INFO | {'message': 'I just shared recipe! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-24 21:59:57', 'category': 'food', 'sentiment': 0.18, 'keyword_mentioned': 'recipe', 'message_length': 37, 'department_ID': 'D1_Finance', 'job_classification': 'lead'}
2025-09-24 22:00:02 | INFO | {'message': 'I just tried a trick! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-24 22:00:02', 'category': 'other', 'sentiment': 0.45, 'keyword_mentioned': 'other', 'message_length': 36, 'department_ID': 'D2_Mfg', 'job_classification': 'Level 1'}
2025-09-24 22:00:07 | INFO | {'message': 'I just found a story! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-24 22:00:07', 'category': 'other', 'sentiment': 0.03, 'keyword_mentioned': 'other', 'message_length': 35, 'department_ID': 'D5_Operations', 'job_classification': 'associate'}
2025-09-24 22:00:12 | INFO | {'message': 'I just saw Python! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 22:00:12', 'category': 'tech', 'sentiment': 0.5, 'keyword_mentioned': 'Python', 'message_length': 34, 'department_ID': 'D5_Operations', 'job_classification': 'lead'}
2025-09-24 22:00:17 | INFO | {'message': 'I just found a trick! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 22:00:17', 'category': 'other', 'sentiment': 0.33, 'keyword_mentioned': 'other', 'message_length': 35, 'department_ID': 'D3_Legal', 'job_classification': 'associate'}
2025-09-24 22:00:22 | INFO | {'message': 'I just saw a movie! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-24 22:00:22', 'category': 'entertainment', 'sentiment': 0.94, 'keyword_mentioned': 'movie', 'message_length': 33, 'department_ID': 'D4_HR', 'job_classification': 'lead'}
2025-09-24 22:00:27 | INFO | {'message': 'I just found game! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-24 22:00:27', 'category': 'gaming', 'sentiment': 0.1, 'keyword_mentioned': 'game', 'message_length': 35, 'department_ID': 'D5_Operations', 'job_classification': 'Level 2'}
2025-09-24 22:00:32 | INFO | {'message': 'I just tried Python! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-24 22:00:32', 'category': 'tech', 'sentiment': 0.23, 'keyword_mentioned': 'Python', 'message_length': 34, 'department_ID': 'D2_Mfg', 'job_classification': 'senior'}
2025-09-24 22:00:37 | INFO | {'message': 'I just loved Python! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 22:00:37', 'category': 'tech', 'sentiment': 0.77, 'keyword_mentioned': 'Python', 'message_length': 36, 'department_ID': 'D6_Logistics', 'job_classification': 'associate'}
2025-09-24 22:00:42 | INFO | {'message': 'I just found an app! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-24 22:00:42', 'category': 'other', 'sentiment': 0.98, 'keyword_mentioned': 'other', 'message_length': 36, 'department_ID': 'D4_HR', 'job_classification': 'lead'}
2025-09-24 22:00:47 | INFO | {'message': 'I just saw an app! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-24 22:00:47', 'category': 'other', 'sentiment': 0.62, 'keyword_mentioned': 'other', 'message_length': 35, 'department_ID': 'D2_Mfg', 'job_classification': 'associate'}
2025-09-24 22:00:52 | INFO | {'message': 'I just tried JavaScript! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-24 22:00:52', 'category': 'tech', 'sentiment': 0.31, 'keyword_mentioned': 'JavaScript', 'message_length': 39, 'department_ID': 'D2_Mfg', 'job_classification': 'senior'}
2025-09-24 22:00:57 | INFO | {'message': 'I just shared travel! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-24 22:00:57', 'category': 'travel', 'sentiment': 0.52, 'keyword_mentioned': 'travel', 'message_length': 35, 'department_ID': 'D5_Operations', 'job_classification': 'Level 1'}
2025-09-24 22:01:02 | INFO | {'message': 'I just loved a movie! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-24 22:01:02', 'category': 'entertainment', 'sentiment': 0.3, 'keyword_mentioned': 'movie', 'message_length': 35, 'department_ID': 'D2_Mfg', 'job_classification': 'associate'}
2025-09-24 22:01:07 | INFO | {'message': 'I just shared JavaScript! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-24 22:01:07', 'category': 'tech', 'sentiment': 0.47, 'keyword_mentioned': 'JavaScript', 'message_length': 39, 'department_ID': 'D6_Logistics', 'job_classification': 'lead'}
2025-09-24 22:01:12 | INFO | {'message': 'I just shared recipe! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-24 22:01:12', 'category': 'food', 'sentiment': 0.75, 'keyword_mentioned': 'recipe', 'message_length': 35, 'department_ID': 'D1_Finance', 'job_classification': 'Level 1'}
2025-09-24 22:01:18 | INFO | {'message': 'I just tried a story! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-24 22:01:18', 'category': 'other', 'sentiment': 0.85, 'keyword_mentioned': 'other', 'message_length': 35, 'department_ID': 'D4_HR', 'job_classification': 'Hourly'}
2025-09-24 22:01:23 | INFO | {'message': 'I just loved an app! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-24 22:01:23', 'category': 'other', 'sentiment': 0.47, 'keyword_mentioned': 'other', 'message_length': 37, 'department_ID': 'D1_Finance', 'job_classification': 'Level 1'}
2025-09-24 22:01:28 | INFO | {'message': 'I just tried a movie! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-24 22:01:28', 'category': 'entertainment', 'sentiment': 1.0, 'keyword_mentioned': 'movie', 'message_length': 35, 'department_ID': 'D6_Logistics', 'job_classification': 'Hourly'}
2025-09-24 22:01:33 | INFO | {'message': 'I just loved recipe! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-24 22:01:33', 'category': 'food', 'sentiment': 0.62, 'keyword_mentioned': 'recipe', 'message_length': 34, 'department_ID': 'D2_Mfg', 'job_classification': 'Hourly'}
2025-09-24 22:01:38 | INFO | {'message': 'I just saw an app! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-24 22:01:38', 'category': 'other', 'sentiment': 0.01, 'keyword_mentioned': 'other', 'message_length': 35, 'department_ID': 'D4_HR', 'job_classification': 'Level 2'}
